id,type,category,name,asset_category,fileid,posx,posy,posz,anglex,angley,anglez,desc
110,Consume;3,icon;2;1,xuedai icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300090,0,0,0,0,0,0,ÃèÊö
112,Consume;3,icon;2;1,jijiubao icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300080,0,0,0,0,0,0,ÃèÊö
116,Consume;3,icon;2;1,jiaban icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300118,0,0,0,0,0,0,ÃèÊö
117,Consume;3,icon;2;1,shengming icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300032,0,0,0,0,0,0,ÃèÊö
118,Consume;3,icon;2;1,zhandou icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300028,0,0,0,0,0,0,ÃèÊö
119,Consume;3,icon;2;1,fangyu icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300036,0,0,0,0,0,0,ÃèÊö
200,Consume;3,icon;2;1,tieding icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300098,0,0,0,0,0,0,ÃèÊö
201,Consume;3,icon;2;1,jianshi icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300108,0,0,0,0,0,0,ÃèÊö
202,Consume;3,icon;2;1,handgun bullet icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300104,0,0,0,0,0,0,ÃèÊö
203,Consume;3,icon;2;1,buqiangzidang icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300102,0,0,0,0,0,0,ÃèÊö
204,Consume;3,icon;2;1,sandanzidang icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300030,0,0,0,0,0,0,ÃèÊö
205,Consume;3,icon;2;1,shengzi icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300044,0,0,0,0,0,0,ÃèÊö
206,Consume;3,icon;2;1,gouhuo icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300058,0,0,0,0,0,0,ÃèÊö
207,Consume;3,icon;2;1,bushoujia icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300078,0,0,0,0,0,0,ÃèÊö
207,Consume;3,effect;4,trap entity,assetobject;1,de0323e7c86f33246bf2eef4b3e05fbd:100000,0,0,0,0,0,0,ÃèÊö
207,Consume;3,effect;4;1,trap fire,assetobject;1,a33ef1b2d7ceebb46a204c0049f5d81a:100004,0,0,0,0,0,0,ÃèÊö
208,Consume;3,icon;2;1,yuer icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300074,0,0,0,0,0,0,ÃèÊö
209,Consume;3,icon;2;1,qiuying icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300070,0,0,0,0,0,0,ÃèÊö
210,Consume;3,icon;2;1,maomao icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300002,0,0,0,0,0,0,ÃèÊö
211,Consume;3,icon;2;1,juji icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300056,0,0,0,0,0,0,ÃèÊö
301,Consume;3,icon;2;1,car icon,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300046,0,0,0,0,0,0,ÃèÊö
500,Consume;3,mesh;1;0,building mesh1,assetobject;1,68d204459ef2efd48b76d3d62030221a:100000,0,0,0,0,0,0,ÃèÊö
500,Consume;3,mesh;1;1,building mesh1,assetobject;1,82b7326dca74e84458b6fe8c8661197e:100000,0,0,0,0,0,0,ÃèÊö
500,Consume;3,icon;2;1,building icon1,assetobject;1,c1a908d71528c5f4aab9741a2ae13835:21300012,0,0,0,0,0,0,ÃèÊö
501,Consume;3,mesh;1;0,building mesh2,assetobject;1,3a60cd194349dc546abaf64e72edf32d:100000,0,0,0,0,0,0,ÃèÊö
501,Consume;3,mesh;1;1,building mesh2,assetobject;1,f539e5899120a9240a3c506500632dfe:100000,0,0,0,0,0,0,ÃèÊö
501,Consume;3,icon;2;1,building icon2,assetobject;1,c1a908d71528c5f4aab9741a2ae13835:21300010,0,0,0,0,0,0,ÃèÊö
502,Consume;3,mesh;1;0,building mesh3,assetobject;1,ebbdba77e7046834e8c6d847ec9a76ce:100000,0,0,0,0,0,0,ÃèÊö
502,Consume;3,mesh;1;1,building mesh3,assetobject;1,56899025e3dc8b340b87ce7f713da2cb:100000,0,0,0,0,0,0,ÃèÊö
502,Consume;3,icon;2;1,building icon3,assetobject;1,c1a908d71528c5f4aab9741a2ae13835:21300002,0,0,0,0,0,0,ÃèÊö
503,Consume;3,mesh;1;0,building mesh4,assetobject;1,9347b7d6844ae4e45b0439131c5906b8:100000,0,0,0,0,0,0,ÃèÊö
503,Consume;3,mesh;1;1,building mesh4,assetobject;1,5812b1dbb69b5374a873a2fc9fc2e176:100000,0,0,0,0,0,0,ÃèÊö
503,Consume;3,icon;2;1,building icon4,assetobject;1,c1a908d71528c5f4aab9741a2ae13835:21300000,0,0,0,0,0,0,ÃèÊö
504,Consume;3,mesh;1;0,building mesh5,assetobject;1,2cd8155cbfedcc8499793f7605a306d1:100000,0,0,0,0,0,0,ÃèÊö
504,Consume;3,mesh;1;1,building mesh5,assetobject;1,97ffa480d30b96648bc83b396d7f0661:100000,0,0,0,0,0,0,ÃèÊö
504,Consume;3,icon;2;1,building icon5,assetobject;1,c1a908d71528c5f4aab9741a2ae13835:21300004,0,0,0,0,0,0,ÃèÊö
505,Consume;3,mesh;1;0,building mesh6,assetobject;1,3db4315cfc7c3da45b4e3e7b9708bd3f:100000,0,0,0,0,0,0,ÃèÊö
505,Consume;3,mesh;1;1,building mesh6,assetobject;1,859f5c2997c32054bbe5e66add89371f:100000,0,0,0,0,0,0,ÃèÊö
505,Consume;3,icon;2;1,building icon6,assetobject;1,c1a908d71528c5f4aab9741a2ae13835:21300008,0,0,0,0,0,0,ÃèÊö
506,Consume;3,mesh;1;0,building mesh7,assetobject;1,e93a132ccdcdb4f4582649553e915ba2:100000,0,0,0,0,0,0,ÃèÊö
506,Consume;3,mesh;1;1,building mesh7,assetobject;1,286aeaeb86320ec499e0ca6565e68507:100000,0,0,0,0,0,0,ÃèÊö
506,Consume;3,icon;2;1,building icon7,assetobject;1,c1a908d71528c5f4aab9741a2ae13835:21300014,0,0,0,0,0,0,ÃèÊö
507,Consume;3,mesh;1;0,building mesh8,assetobject;1,54c16ee7aef9bc74fa85d8acf3e8c419:100000,0,0,0,0,0,0,ÃèÊö
507,Consume;3,mesh;1;1,building mesh8,assetobject;1,815a5e16e040f324b9c915dbf52d28d7:100000,0,0,0,0,0,0,ÃèÊö
507,Consume;3,icon;2;1,building icon8,assetobject;1,c1a908d71528c5f4aab9741a2ae13835:21300006,0,0,0,0,0,0,ÃèÊö
508,Consume;3,mesh;1;0,building mesh9,assetobject;1,862d7e2585fc4a64a86f70ff3356f107:100000,0,0,0,0,0,0,ÃèÊö
508,Consume;3,mesh;1;1,building mesh9,assetobject;1,be9f08527f25e354584d834c9eecefa6:100000,0,0,0,0,0,0,ÃèÊö
508,Consume;3,icon;2;1,building icon9,assetobject;1,c1a908d71528c5f4aab9741a2ae13835:21300016,0,0,0,0,0,0,ÃèÊö
600,Consume;3,mesh;1;0,building icon600,assetobject;1,dac2de87ccbafea48b459b04a2fe5d04:100000,0,0,0,0,0,0,ÃèÊö
600,Consume;3,mesh;1;1,building icon600,assetobject;1,a0127439ea4704b429f6d91b9e63c2d2:100000,0,0,0,0,0,0,ÃèÊö
600,Consume;3,icon;2;1,building icon600,assetobject;1,c1a908d71528c5f4aab9741a2ae13835:21300018,0,0,0,0,0,0,ÃèÊö
1000,Consume;3,icon;2;1,material1 sp,assetobject;1,63a200981045be149b3618abb459cbe1:21300008,0,0,0,0,0,0,ÃèÊö
1001,Consume;3,icon;2;1,material2 sp,assetobject;1,63a200981045be149b3618abb459cbe1:21300010,0,0,0,0,0,0,ÃèÊö
1002,Consume;3,icon;2;1,material3 sp,assetobject;1,63a200981045be149b3618abb459cbe1:21300012,0,0,0,0,0,0,ÃèÊö
1003,Consume;3,icon;2;1,material4 sp,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300040,0,0,0,0,0,0,ÃèÊö
1004,Consume;3,icon;2;1,material5 sp,assetobject;1,63a200981045be149b3618abb459cbe1:21300008,0,0,0,0,0,0,ÃèÊö
1005,Consume;3,icon;2;1,material6 sp,assetobject;1,63a200981045be149b3618abb459cbe1:21300008,0,0,0,0,0,0,ÃèÊö
1006,Consume;3,icon;2;1,material7 sp,assetobject;1,63a200981045be149b3618abb459cbe1:21300008,0,0,0,0,0,0,ÃèÊö
1007,Consume;3,icon;2;1,material8 sp,assetobject;1,63a200981045be149b3618abb459cbe1:21300008,0,0,0,0,0,0,ÃèÊö
1008,Consume;3,icon;2;1,material9 sp,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300096,0,0,0,0,0,0,ÃèÊö
1009,Consume;3,icon;2;1,material10 sp,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300124,0,0,0,0,0,0,ÃèÊö
2000,Consume;3,icon;2;1,map0 sp,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300130,0,0,0,0,0,0,ÃèÊö
2001,Consume;3,icon;2;1,map1 sp,assetobject;1,b84a5c63a24a74943a8d280025f54579:21300128,0,0,0,0,0,0,ÃèÊö
1000,monster;5,skin;2;1,m1000 skin,assetobject;1,c9d763f339ced4f4bba37cad458124e5:2100000,0,0,0,0,0,0,ÃèÊö
1001,monster;5,skin;2;1,m1001 skin,assetobject;1,bfa1aaed27bc995418f9b21096a255bc:2100000,0,0,0,0,0,0,ÃèÊö
1002,monster;5,skin;2;1,m1002 skin,assetobject;1,2e79dbe9d6090f544a40d2803d64facd:2100000,0,0,0,0,0,0,ÃèÊö
1003,monster;5,skin;2;1,m1003 skin,assetobject;1,1067063f2ba7a274fa567df78f37f463:2100000,0,0,0,0,0,0,ÃèÊö
1004,monster;5,skin;2;1,m1004 skin,assetobject;1,a88806c1373441e4e961d91e63de6f24:2100000,0,0,0,0,0,0,ÃèÊö
1005,monster;5,skin;2;1,m1005 skin,assetobject;1,55df0cddfa58b244b9823f52ee0df438:2100000,0,0,0,0,0,0,ÃèÊö
1006,monster;5,skin;2;1,m1006 skin,assetobject;1,981a8d56a840b1942967b5d1bc533ab0:2100000,0,0,0,0,0,0,ÃèÊö
1007,monster;5,skin;2;1,m1007 skin,assetobject;1,91a84d32c6e3a10409b57f7e0b3dc61e:2100000,0,0,0,0,0,0,ÃèÊö
1008,monster;5,skin;2;1,m1008 skin,assetobject;1,239dea8c56b7a46418789547b9267be7:2100000,0,0,0,0,0,0,ÃèÊö
1009,monster;5,skin;2;1,m1009 skin,assetobject;1,8da7c9b52d487164e8611a8c5f59fa9a:2100000,0,0,0,0,0,0,ÃèÊö
1010,monster;5,skin;2;1,m1010 skin,assetobject;1,f9998dae7a74eee489764d2733d4a785:2100000,0,0,0,0,0,0,ÃèÊö
1011,monster;5,skin;2;1,m1011 skin,assetobject;1,08f6793f0fc9d2040a16151b610b649c:2100000,0,0,0,0,0,0,ÃèÊö
1012,monster;5,skin;2;1,m1012 skin,assetobject;1,d17b4bbcc9e3cdd43978fe8e74dd5ba7:2100000,0,0,0,0,0,0,ÃèÊö
1013,monster;5,skin;2;1,m1013 skin,assetobject;1,48c05a64b9723234a85c172062646ab8:2100000,0,0,0,0,0,0,ÃèÊö
2000,monster;5,skin;2;1,m2000 skin,assetobject;1,a8d5ecb8f5247d14b8f9de0b9f7284af:2100000,0,0,0,0,0,0,ÃèÊö
2001,monster;5,skin;2;1,m2001 skin,assetobject;1,3897d3fdcbbd27144b944439504219cb:2100000,0,0,0,0,0,0,ÃèÊö
2002,monster;5,skin;2;1,m2002 skin,assetobject;1,2948d8d2a273f0e41a7214c06f7913ad:2100000,0,0,0,0,0,0,ÃèÊö
2003,monster;5,skin;2;1,m2003 skin,assetobject;1,da955d6362e85b0449ef23e36ab9fc73:2100000,0,0,0,0,0,0,ÃèÊö
2004,monster;5,skin;2;1,m2004 skin,assetobject;1,bfa1aaed27bc995418f9b21096a255bc:2100000,0,0,0,0,0,0,ÃèÊö
2005,monster;5,skin;2;1,m2005 skin,assetobject;1,f9244b6a40935194a80f1134a7e8ae63:2100000,0,0,0,0,0,0,ÃèÊö
2006,monster;5,skin;2;1,m2006 skin,assetobject;1,2e79dbe9d6090f544a40d2803d64facd:2100000,0,0,0,0,0,0,ÃèÊö
2007,monster;5,skin;2;1,m2007 skin,assetobject;1,1568de6a45e854f47a4b859d52b1f6af:2100000,0,0,0,0,0,0,ÃèÊö
2008,monster;5,skin;2;1,m2008 skin,assetobject;1,87a555cd5a7c9c24c8a8fc39f787f89d:2100000,0,0,0,0,0,0,ÃèÊö
2009,monster;5,skin;2;1,m2009 skin,assetobject;1,d17b4bbcc9e3cdd43978fe8e74dd5ba7:2100000,0,0,0,0,0,0,ÃèÊö
2010,monster;5,skin;2;1,m2010 skin,assetobject;1,f16469659146b8b458232432f6531249:2100000,0,0,0,0,0,0,ÃèÊö
2011,monster;5,skin;2;1,m2011 skin,assetobject;1,1067063f2ba7a274fa567df78f37f463:2100000,0,0,0,0,0,0,ÃèÊö
2012,monster;5,skin;2;1,m2012 skin,assetobject;1,ed19c3a8580a36c4c9b30237516e33a9:2100000,0,0,0,0,0,0,ÃèÊö
2013,monster;5,skin;2;1,m2013 skin,assetobject;1,91a84d32c6e3a10409b57f7e0b3dc61e:2100000,0,0,0,0,0,0,ÃèÊö
2014,monster;5,skin;2;1,m2014 skin,assetobject;1,239dea8c56b7a46418789547b9267be7:2100000,0,0,0,0,0,0,ÃèÊö
2015,monster;5,skin;2;1,m2015 skin,assetobject;1,f9998dae7a74eee489764d2733d4a785:2100000,0,0,0,0,0,0,ÃèÊö
2016,monster;5,skin;2;1,m2016 skin,assetobject;1,08f6793f0fc9d2040a16151b610b649c:2100000,0,0,0,0,0,0,ÃèÊö
2017,monster;5,skin;2;1,m2017 skin,assetobject;1,74aeca62d22b13c4da6480547856a9de:2100000,0,0,0,0,0,0,ÃèÊö
2018,monster;5,skin;2;1,m2018 skin,assetobject;1,48c05a64b9723234a85c172062646ab8:2100000,0,0,0,0,0,0,ÃèÊö
2019,monster;5,skin;2;1,m2019 skin,assetobject;1,8da7c9b52d487164e8611a8c5f59fa9a:2100000,0,0,0,0,0,0,ÃèÊö
2020,monster;5,skin;2;1,m2020 skin,assetobject;1,df48552a8a321d840bda0aad6741e440:2100000,0,0,0,0,0,0,ÃèÊö
2021,monster;5,skin;2;1,m2021 skin,assetobject;1,78f76e19b3bb70c49972c0c9291b8e74:2100000,0,0,0,0,0,0,ÃèÊö
2022,monster;5,skin;2;1,m2022 skin,assetobject;1,2cdf849c3a08ac14680edf69ffe0c59e:2100000,0,0,0,0,0,0,ÃèÊö
2023,monster;5,skin;2;1,m2023 skin,assetobject;1,0c98ab4bd0a9fef48804cedcda4e6948:2100000,0,0,0,0,0,0,ÃèÊö
2024,monster;5,skin;2;1,m2024 skin,assetobject;1,767d1de62475d0f4bb0e51102aa05799:2100000,0,0,0,0,0,0,ÃèÊö
2025,monster;5,skin;2;1,m2025 skin,assetobject;1,aa10794e4ff618249b7816ef2d2cbf5b:2100000,0,0,0,0,0,0,ÃèÊö
2026,monster;5,skin;2;1,m2026 skin,assetobject;1,dacdf47c885e2054cac30317a83ed0fd:2100000,0,0,0,0,0,0,ÃèÊö
2027,monster;5,skin;2;1,m2027 skin,assetobject;1,6fd0bf9d81168a34d99f47a05aea40eb:2100000,0,0,0,0,0,0,ÃèÊö
3000,monster;5,skin;2;1,m3000 skin,assetobject;1,a8d5ecb8f5247d14b8f9de0b9f7284af:2100000,0,0,0,0,0,0,ÃèÊö
3001,monster;5,skin;2;1,m3001 skin,assetobject;1,3897d3fdcbbd27144b944439504219cb:2100000,0,0,0,0,0,0,ÃèÊö
3002,monster;5,skin;2;1,m3002 skin,assetobject;1,2948d8d2a273f0e41a7214c06f7913ad:2100000,0,0,0,0,0,0,ÃèÊö
3003,monster;5,skin;2;1,m3003 skin,assetobject;1,da955d6362e85b0449ef23e36ab9fc73:2100000,0,0,0,0,0,0,ÃèÊö
3004,monster;5,skin;2;1,m3004 skin,assetobject;1,bfa1aaed27bc995418f9b21096a255bc:2100000,0,0,0,0,0,0,ÃèÊö
3005,monster;5,skin;2;1,m3005 skin,assetobject;1,f9244b6a40935194a80f1134a7e8ae63:2100000,0,0,0,0,0,0,ÃèÊö
3006,monster;5,skin;2;1,m3006 skin,assetobject;1,2e79dbe9d6090f544a40d2803d64facd:2100000,0,0,0,0,0,0,ÃèÊö
3007,monster;5,skin;2;1,m3007 skin,assetobject;1,1568de6a45e854f47a4b859d52b1f6af:2100000,0,0,0,0,0,0,ÃèÊö
3008,monster;5,skin;2;1,m3008 skin,assetobject;1,87a555cd5a7c9c24c8a8fc39f787f89d:2100000,0,0,0,0,0,0,ÃèÊö
3009,monster;5,skin;2;1,m3009 skin,assetobject;1,d17b4bbcc9e3cdd43978fe8e74dd5ba7:2100000,0,0,0,0,0,0,ÃèÊö
3010,monster;5,skin;2;1,m3010 skin,assetobject;1,f16469659146b8b458232432f6531249:2100000,0,0,0,0,0,0,ÃèÊö
3011,monster;5,skin;2;1,m3011 skin,assetobject;1,1067063f2ba7a274fa567df78f37f463:2100000,0,0,0,0,0,0,ÃèÊö
3012,monster;5,skin;2;1,m3012 skin,assetobject;1,ed19c3a8580a36c4c9b30237516e33a9:2100000,0,0,0,0,0,0,ÃèÊö
3013,monster;5,skin;2;1,m3013 skin,assetobject;1,91a84d32c6e3a10409b57f7e0b3dc61e:2100000,0,0,0,0,0,0,ÃèÊö
3014,monster;5,skin;2;1,m3014 skin,assetobject;1,239dea8c56b7a46418789547b9267be7:2100000,0,0,0,0,0,0,ÃèÊö
3015,monster;5,skin;2;1,m3015 skin,assetobject;1,f9998dae7a74eee489764d2733d4a785:2100000,0,0,0,0,0,0,ÃèÊö
3016,monster;5,skin;2;1,m3016 skin,assetobject;1,08f6793f0fc9d2040a16151b610b649c:2100000,0,0,0,0,0,0,ÃèÊö
3017,monster;5,skin;2;1,m3017 skin,assetobject;1,74aeca62d22b13c4da6480547856a9de:2100000,0,0,0,0,0,0,ÃèÊö
3018,monster;5,skin;2;1,m3018 skin,assetobject;1,48c05a64b9723234a85c172062646ab8:2100000,0,0,0,0,0,0,ÃèÊö
3019,monster;5,skin;2;1,m3019 skin,assetobject;1,8da7c9b52d487164e8611a8c5f59fa9a:2100000,0,0,0,0,0,0,ÃèÊö
3020,monster;5,skin;2;1,m3020 skin,assetobject;1,df48552a8a321d840bda0aad6741e440:2100000,0,0,0,0,0,0,ÃèÊö
3021,monster;5,skin;2;1,m3021 skin,assetobject;1,78f76e19b3bb70c49972c0c9291b8e74:2100000,0,0,0,0,0,0,ÃèÊö
3022,monster;5,skin;2;1,m3022 skin,assetobject;1,2cdf849c3a08ac14680edf69ffe0c59e:2100000,0,0,0,0,0,0,ÃèÊö
3023,monster;5,skin;2;1,m3023 skin,assetobject;1,0c98ab4bd0a9fef48804cedcda4e6948:2100000,0,0,0,0,0,0,ÃèÊö
3024,monster;5,skin;2;1,m3024 skin,assetobject;1,767d1de62475d0f4bb0e51102aa05799:2100000,0,0,0,0,0,0,ÃèÊö
3025,monster;5,skin;2;1,m3025 skin,assetobject;1,aa10794e4ff618249b7816ef2d2cbf5b:2100000,0,0,0,0,0,0,ÃèÊö
3026,monster;5,skin;2;1,m3026 skin,assetobject;1,dacdf47c885e2054cac30317a83ed0fd:2100000,0,0,0,0,0,0,ÃèÊö
3027,monster;5,skin;2;1,m3027 skin,assetobject;1,6fd0bf9d81168a34d99f47a05aea40eb:2100000,0,0,0,0,0,0,ÃèÊö
3028,monster;5,skin;2;1,m3028 skin,assetobject;1,e125a0551672a854abf4a6e334396c0c:2100000,0,0,0,0,0,0,ÃèÊö
3029,monster;5,skin;2;1,m3029 skin,assetobject;1,eb3ad557c9dd1b14784017ab457ff4a0:2100000,0,0,0,0,0,0,ÃèÊö
3030,monster;5,skin;2;1,m3030 skin,assetobject;1,00aacee9d8ffae84fb62d448f4bc824e:2100000,0,0,0,0,0,0,ÃèÊö
3031,monster;5,skin;2;1,m3031 skin,assetobject;1,92621d7f0b05fc448b9f6aba82d7f7fa:2100000,0,0,0,0,0,0,ÃèÊö
3032,monster;5,skin;2;1,m3032 skin,assetobject;1,a231cc5587d4fa0418b2ddde5541aa7e:2100000,0,0,0,0,0,0,ÃèÊö
3033,monster;5,skin;2;1,m3033 skin,assetobject;1,0dbc4d9862cb8ff44973598e512cf4e4:2100000,0,0,0,0,0,0,ÃèÊö
3034,monster;5,skin;2;1,m3034 skin,assetobject;1,0ddea791457ce8e47ad3234e3b5a4fba:2100000,0,0,0,0,0,0,ÃèÊö
3035,monster;5,skin;2;1,m3035 skin,assetobject;1,a88806c1373441e4e961d91e63de6f24:2100000,0,0,0,0,0,0,ÃèÊö
3036,monster;5,skin;2;1,m3036 skin,assetobject;1,55df0cddfa58b244b9823f52ee0df438:2100000,0,0,0,0,0,0,ÃèÊö
3037,monster;5,skin;2;1,m3037 skin,assetobject;1,981a8d56a840b1942967b5d1bc533ab0:2100000,0,0,0,0,0,0,ÃèÊö
3038,monster;5,skin;2;1,m3038 skin,assetobject;1,3c4992bb675325b41a5d25a048efa322:2100000,0,0,0,0,0,0,ÃèÊö
3039,monster;5,skin;2;1,m3039 skin,assetobject;1,d21beb032f35c924aa68a2f2f75d1ef7:2100000,0,0,0,0,0,0,ÃèÊö
3040,monster;5,skin;2;1,m3040 skin,assetobject;1,ff0cd7aeac6e12f418cf1dc3c801fab3:2100000,0,0,0,0,0,0,ÃèÊö
3041,monster;5,skin;2;1,m3041 skin,assetobject;1,a437b1744c7233a4a9bf85d810677a1c:2100000,0,0,0,0,0,0,ÃèÊö
3042,monster;5,skin;2;1,m3042 skin,assetobject;1,5ef81d7a4b373994b990abf00e95104d:2100000,0,0,0,0,0,0,ÃèÊö
3043,monster;5,skin;2;1,m3043 skin,assetobject;1,e208072a603a3354cae2ad671e8599d5:2100000,0,0,0,0,0,0,ÃèÊö
3044,monster;5,skin;2;1,m3044 skin,assetobject;1,7a2b87cf585f9c84fb1c7a0e68908232:2100000,0,0,0,0,0,0,ÃèÊö
4000,monster;5,skin;2;1,m4000 skin,assetobject;1,ebba2444c42742a4d8409550da0be484:2100000,0,0,0,0,0,0,ÃèÊö
4001,monster;5,skin;2;1,m4001 skin,assetobject;1,97189593b464da04993d25b07c9dc011:2100000,0,0,0,0,0,0,ÃèÊö
4002,monster;5,skin;2;1,m4002 skin,assetobject;1,da955d6362e85b0449ef23e36ab9fc73:2100000,0,0,0,0,0,0,ÃèÊö
4003,monster;5,skin;2;1,m4003 skin,assetobject;1,75097af0e253fa54a9d51ef967bb3197:2100000,0,0,0,0,0,0,ÃèÊö
4004,monster;5,skin;2;1,m4004 skin,assetobject;1,81fa00465ea8d7244a8dd8995aa96fa8:2100000,0,0,0,0,0,0,ÃèÊö
4005,monster;5,skin;2;1,m4005 skin,assetobject;1,bfca5bdf4c45408459dea4513e21bcce:2100000,0,0,0,0,0,0,ÃèÊö
4006,monster;5,skin;2;1,m4006 skin,assetobject;1,e0ab88b1cb4b7a14985d388cf20736b0:2100000,0,0,0,0,0,0,ÃèÊö
4007,monster;5,skin;2;1,m4007 skin,assetobject;1,6adc1ee0c475600448c50dd49a213056:2100000,0,0,0,0,0,0,ÃèÊö
4008,monster;5,skin;2;1,m4008 skin,assetobject;1,1c6dd3dcf311fbd42904690ddbed3891:2100000,0,0,0,0,0,0,ÃèÊö
4009,monster;5,skin;2;1,m4009 skin,assetobject;1,54cbfbb4bd5d0254a9a584d2f09d4d78:2100000,0,0,0,0,0,0,ÃèÊö
4010,monster;5,skin;2;1,m4010 skin,assetobject;1,e14ce8fdb73d912408b99fa351dc58aa:2100000,0,0,0,0,0,0,ÃèÊö
4011,monster;5,skin;2;1,m4011 skin,assetobject;1,f42d559405b46f242bd15816b0a6f8a4:2100000,0,0,0,0,0,0,ÃèÊö
4012,monster;5,skin;2;1,m4012 skin,assetobject;1,44967caf29fec38468873f13c45af885:2100000,0,0,0,0,0,0,ÃèÊö
4013,monster;5,skin;2;1,m4013 skin,assetobject;1,4bc708d14f05c584d960a58dcd98f2ed:2100000,0,0,0,0,0,0,ÃèÊö
4014,monster;5,skin;2;1,m4014 skin,assetobject;1,9852f61080b2b724694b4c681d55ebd4:2100000,0,0,0,0,0,0,ÃèÊö
4015,monster;5,skin;2;1,m4015 skin,assetobject;1,a8dc2083959031247972c81035273ba5:2100000,0,0,0,0,0,0,ÃèÊö
4016,monster;5,skin;2;1,m4016 skin,assetobject;1,c06e072ecac5b194387173bf0031a0d4:2100000,0,0,0,0,0,0,ÃèÊö
4017,monster;5,skin;2;1,m4017 skin,assetobject;1,b69f40974ad5c704887ee22703cebb71:2100000,0,0,0,0,0,0,ÃèÊö
4018,monster;5,skin;2;1,m4018 skin,assetobject;1,e8c96e596424c9348b13a8b1216456d2:2100000,0,0,0,0,0,0,ÃèÊö
4019,monster;5,skin;2;1,m4019 skin,assetobject;1,f9063b12d4f2d764583aab036922a61b:2100000,0,0,0,0,0,0,ÃèÊö
4020,monster;5,skin;2;1,m4020 skin,assetobject;1,3fb6bf5fc8e1e254da0245977bafc1dd:2100000,0,0,0,0,0,0,ÃèÊö
4021,monster;5,skin;2;1,m4021 skin,assetobject;1,1910a78af4f1d7e468271943bcc23100:2100000,0,0,0,0,0,0,ÃèÊö
4022,monster;5,skin;2;1,m4022 skin,assetobject;1,225eaf11cc3eb0949b287d7842612cd5:2100000,0,0,0,0,0,0,ÃèÊö
4023,monster;5,skin;2;1,m4023 skin,assetobject;1,9666da1026682034fbf6fb7c650879b5:2100000,0,0,0,0,0,0,ÃèÊö
4024,monster;5,skin;2;1,m4024 skin,assetobject;1,1e31390b161cc024cbcdccd114fc8dfe:2100000,0,0,0,0,0,0,ÃèÊö
4025,monster;5,skin;2;1,m4025 skin,assetobject;1,8468c91cc3d55df4281ff97a20386ecb:2100000,0,0,0,0,0,0,ÃèÊö
4026,monster;5,skin;2;1,m4026 skin,assetobject;1,8f02a4fa4f0d16d4b896e827f367c8a1:2100000,0,0,0,0,0,0,ÃèÊö
4027,monster;5,skin;2;1,m4027 skin,assetobject;1,8872d30719368e042a3f2deac94c0a20:2100000,0,0,0,0,0,0,ÃèÊö
5000,monster;5,skin;2;1,m5000 skin,assetobject;1,a8d5ecb8f5247d14b8f9de0b9f7284af:2100000,0,0,0,0,0,0,ÃèÊö
5001,monster;5,skin;2;1,m5001 skin,assetobject;1,3897d3fdcbbd27144b944439504219cb:2100000,0,0,0,0,0,0,ÃèÊö
5002,monster;5,skin;2;1,m5002 skin,assetobject;1,2948d8d2a273f0e41a7214c06f7913ad:2100000,0,0,0,0,0,0,ÃèÊö
5003,monster;5,skin;2;1,m5003 skin,assetobject;1,da955d6362e85b0449ef23e36ab9fc73:2100000,0,0,0,0,0,0,ÃèÊö
5004,monster;5,skin;2;1,m5004 skin,assetobject;1,bfa1aaed27bc995418f9b21096a255bc:2100000,0,0,0,0,0,0,ÃèÊö
5005,monster;5,skin;2;1,m5005 skin,assetobject;1,f9244b6a40935194a80f1134a7e8ae63:2100000,0,0,0,0,0,0,ÃèÊö
5006,monster;5,skin;2;1,m5006 skin,assetobject;1,2e79dbe9d6090f544a40d2803d64facd:2100000,0,0,0,0,0,0,ÃèÊö
5007,monster;5,skin;2;1,m5007 skin,assetobject;1,1568de6a45e854f47a4b859d52b1f6af:2100000,0,0,0,0,0,0,ÃèÊö
5008,monster;5,skin;2;1,m5008 skin,assetobject;1,87a555cd5a7c9c24c8a8fc39f787f89d:2100000,0,0,0,0,0,0,ÃèÊö
