id,type,category,name,fileid,posx,posy,posz,anglex,angley,anglez,desc
6013,monster;5,skin;2;1,m6013 skin,5d56d9f784e265c4b96665062714ef5d:2100000,0,0,0,0,0,0,0
6014,monster;5,skin;2;1,m6014 skin,3e9983319c5a93547bc8d3bb7ac1cfab:2100000,0,0,0,0,0,0,0
6015,monster;5,skin;2;1,m6015 skin,a567f040a2d1fcc48af79c7e401d8b3b:2100000,0,0,0,0,0,0,0
6016,monster;5,skin;2;1,m6016 skin,30a221706d7664e4da5a873df84f1c86:2100000,0,0,0,0,0,0,0
6017,monster;5,skin;2;1,m6017 skin,3ebb45d28d167554383e1eb01c416048:2100000,0,0,0,0,0,0,0
6018,monster;5,skin;2;1,m6018 skin,0ae1ac50aeb0e51459ffb01a229488b3:2100000,0,0,0,0,0,0,0
6019,monster;5,skin;2;1,m6019 skin,d37f0ee6d13590743a6f432135f4043d:2100000,0,0,0,0,0,0,0
6020,monster;5,skin;2;1,m6020 skin,484f2dd9aad639f489c73265ec27b15d:2100000,0,0,0,0,0,0,0
6021,monster;5,skin;2;1,m6021 skin,ce70b2b75aeccd8478d3a9319b969948:2100000,0,0,0,0,0,0,0
6022,monster;5,skin;2;1,m6022 skin,8fb27c4d583da6b42a3f1762b8ff9a8e:2100000,0,0,0,0,0,0,0
6023,monster;5,skin;2;1,m6023 skin,9c06a3c618cd7cd41bd4c1f8b9e862c6:2100000,0,0,0,0,0,0,0
6024,monster;5,skin;2;1,m6024 skin,9dcb593cb82b2be4f8e84077fc9eccb8:2100000,0,0,0,0,0,0,0
6025,monster;5,skin;2;1,m6025 skin,5d6d219959aeafb499f871c5e9bc7a1d:2100000,0,0,0,0,0,0,0
6026,monster;5,skin;2;1,m6026 skin,430581bf08d6cb5429262c4d99e3d456:2100000,0,0,0,0,0,0,0
6027,monster;5,skin;2;1,m6027 skin,5f3bc4889cba32c45903ffb20d4b3889:2100000,0,0,0,0,0,0,0
6028,monster;5,skin;2;1,m6028 skin,d96b70d0f9d7a5f4c9f0b7d11f802d71:2100000,0,0,0,0,0,0,0
6029,monster;5,skin;2;1,m6029 skin,9aae974e360cfc141bbe4232a4105fdf:2100000,0,0,0,0,0,0,0
6030,monster;5,skin;2;1,m6030 skin,f629689c4941e454a87826da5aa5c023:2100000,0,0,0,0,0,0,0
6031,monster;5,skin;2;1,m6031 skin,0d726e8a444177a4c9b0e78a1cf354f4:2100000,0,0,0,0,0,0,0
6032,monster;5,skin;2;1,m6032 skin,20fdfdd5c7fedbb45bdcb4ebeb45a14a:2100000,0,0,0,0,0,0,0
6033,monster;5,skin;2;1,m6033 skin,df627ae627fb60a4782a27b469a56507:2100000,0,0,0,0,0,0,0
6034,monster;5,skin;2;1,m6034 skin,a77799bc20f47ea4eb7e2984ad78e561:2100000,0,0,0,0,0,0,0
6035,monster;5,skin;2;1,m6035 skin,5e249a34536b5a242a4792c4911c7fc0:2100000,0,0,0,0,0,0,0
6036,monster;5,skin;2;1,m6036 skin,bea5fd8e33858eb49855f1dcf570d639:2100000,0,0,0,0,0,0,0
6037,monster;5,skin;2;1,m6037 skin,5fea27059086556459e1b5a0d829541a:2100000,0,0,0,0,0,0,0
7000,monster;5,skin;2;1,m7000 skin,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,0
7001,monster;5,skin;2;1,m7000 skin,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,0
7002,monster;5,skin;2;1,m7000 skin,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,0
7003,monster;5,skin;2;1,m7000 skin,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,0
7004,monster;5,skin;2;1,m7000 skin,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,0
7005,monster;5,skin;2;1,m7000 skin,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,0
7006,monster;5,skin;2;1,m7000 skin,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,0
7007,monster;5,skin;2;1,m7000 skin,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,0
7008,monster;5,skin;2;1,m7000 skin,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,0
7009,monster;5,skin;2;1,m7000 skin,c03d4bdabd435a5418385b56fcff1f82:2100000,0,0,0,0,0,0,0
16000,monster;5,skin;2;1,m16000 skin,685775caee8e35d4599e5bcc06720029:2100000,0,0,0,0,0,0,0
1,body;6,mesh;1,body1 mesh,53d344e8499846d4aabd95ae6ab5c41f:170376,0,0,0,0,0,0,0
1,collect;8,mesh;1;1,Vegetation1,b9b76ac2965f20a4cb74b811bfbf250e:100000,0,0,0,0,0,0,0
1,Jewelry;10,icon;2;1,jingji icon,ccf77d6dab79aa2488a798b104676c1c:21300012,0,0,0,0,0,0,0
2,Jewelry;10,icon;2;1,lucky icon,ccf77d6dab79aa2488a798b104676c1c:21300020,0,0,0,0,0,0,0
3,Jewelry;10,icon;2;1,redqiangwei icon,ccf77d6dab79aa2488a798b104676c1c:21300002,0,0,0,0,0,0,0
4,Jewelry;10,icon;2;1,cross icon,ccf77d6dab79aa2488a798b104676c1c:21300014,0,0,0,0,0,0,0
5,Jewelry;10,icon;2;1,ti bone icon,ccf77d6dab79aa2488a798b104676c1c:21300010,0,0,0,0,0,0,0
6,Jewelry;10,icon;2;1,def strong icon,ccf77d6dab79aa2488a798b104676c1c:21300024,0,0,0,0,0,0,0
7,Jewelry;10,icon;2;1,attack strong icon,ccf77d6dab79aa2488a798b104676c1c:21300028,0,0,0,0,0,0,0
8,Jewelry;10,icon;2;1,life strong icon,ccf77d6dab79aa2488a798b104676c1c:21300026,0,0,0,0,0,0,0
9,Jewelry;10,icon;2;1,def trans icon,ccf77d6dab79aa2488a798b104676c1c:21300030,0,0,0,0,0,0,0
10,Jewelry;10,icon;2;1,attack trans icon,ccf77d6dab79aa2488a798b104676c1c:21300006,0,0,0,0,0,0,0
11,Jewelry;10,icon;2;1,life trans icon,ccf77d6dab79aa2488a798b104676c1c:21300018,0,0,0,0,0,0,0
12,Jewelry;10,icon;2;1,glass icon,ccf77d6dab79aa2488a798b104676c1c:21300008,0,0,0,0,0,0,0
13,Jewelry;10,icon;2;1,face icon,ccf77d6dab79aa2488a798b104676c1c:21300022,0,0,0,0,0,0,0
15,Jewelry;10,icon;2;1,mabiao icon,ccf77d6dab79aa2488a798b104676c1c:21300016,0,0,0,0,0,0,0
16,Jewelry;10,icon;2;1,ti tui icon,ccf77d6dab79aa2488a798b104676c1c:21300032,0,0,0,0,0,0,0
17,Jewelry;10,icon;2;1,heart icon,ccf77d6dab79aa2488a798b104676c1c:21300000,0,0,0,0,0,0,0
100,Jewelry;10,icon;2;1,tigerfinger icon,ccf77d6dab79aa2488a798b104676c1c:21300034,0,0,0,0,0,0,0
